Campaign_Name,Ad_Set_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Reach,Frequency,Clicks,CTR,Link_Clicks,CPC,Spend,Conversions,Revenue,ROAS,AOV,Video_Views,Video_Avg_Watch_Time,Engagement,Post_Reactions,Post_Comments,Post_Shares
Holiday_Campaign_2024,Retargeting_Set,Instagram_Stories_Ad,2024-09-11,Conversions,Instagram_Stories,Desktop,45-54,Female,1420731,1136054,1.25,25560,1.8,20568,2.49,63714.06,2524,352807.87,5.54,139.78,748718,20.1,8314,3355,878,437
Holiday_Campaign_2024,Retargeting_Set,Instagram_Reels_Ad,2024-09-11,Conversions,Instagram_Reels,Mobile,45-54,Male,940733,740794,1.27,18003,1.91,15843,2.22,39877.78,1222,184738.36,4.63,151.18,669422,23.1,4365,1802,564,234
Holiday_Campaign_2024,Engagement_Set,Instagram_Feed_Ad,2024-09-11,Brand_Awareness,Instagram_Feed,Mobile,35-44,Female,775174,535315,1.45,14034,1.81,11055,2.5,35018.32,1378,199914.84,5.71,145.08,0,0.0,3147,1338,331,157
Black_Friday_2024,Awareness_Set,Instagram_Reels_Ad,2024-09-11,Brand_Awareness,Instagram_Reels,Desktop,35-44,Female,653354,470925,1.39,12301,1.88,9454,2.3,28254.49,938,158846.88,5.62,169.35,448765,16.9,2803,1628,198,125
Black_Friday_2024,Awareness_Set,Audience_Network_Ad,2024-09-11,Traffic,Audience_Network,Desktop,35-44,Male,1457073,1126470,1.29,29713,2.04,23758,2.49,74085.5,1955,254929.47,3.44,130.4,0,0.0,5938,2563,755,315
Black_Friday_2024,Consideration_Set,Instagram_Explore_Ad,2024-09-11,Traffic,Instagram_Explore,Mobile,18-24,Male,2155979,1763911,1.22,36149,1.68,27690,2.29,82673.4,2905,417459.31,5.05,143.7,0,0.0,7946,3900,693,343
Cyber_Monday_2024,Lookalike_Set,Instagram_Feed_Ad,2024-09-11,Brand_Awareness,Instagram_Feed,Mobile,35-44,Male,1200367,870121,1.38,21891,1.82,17895,2.62,57382.93,2205,329254.1,5.74,149.32,0,0.0,7734,4626,706,373
Cyber_Monday_2024,Conversion_Set,Facebook_Feed_Ad,2024-09-11,Brand_Awareness,Facebook_Feed,Desktop,35-44,Female,1399836,1072685,1.3,23174,1.66,20443,1.94,44982.05,1675,216407.47,4.81,129.2,0,0.0,5928,2376,728,260
Cyber_Monday_2024,Awareness_Set,Instagram_Explore_Ad,2024-09-11,Traffic,Instagram_Explore,Mobile,45-54,Female,1059262,728823,1.45,21897,2.07,20447,1.89,41333.21,1330,188090.76,4.55,141.42,0,0.0,5497,2522,484,262
Summer_Sale_2024,Engagement_Set,Facebook_Feed_Ad,2024-09-11,Traffic,Facebook_Feed,Mobile,25-34,Female,1059413,860560,1.23,15365,1.45,12366,2.47,37975.0,1475,180643.54,4.76,122.47,0,0.0,6802,3664,587,331
Summer_Sale_2024,Engagement_Set,Instagram_Explore_Ad,2024-09-11,Conversions,Instagram_Explore,Desktop,35-44,Male,701079,489004,1.43,12264,1.75,10591,2.49,30498.77,900,122560.46,4.02,136.18,0,0.0,3438,1818,395,154
Summer_Sale_2024,Awareness_Set,Facebook_Marketplace_Ad,2024-09-11,Conversions,Facebook_Marketplace,Desktop,35-44,Female,1011706,741989,1.36,22861,2.26,18128,1.99,45404.09,1747,292772.84,6.45,167.59,0,0.0,5281,3132,402,257
Back_To_School_2024,Consideration_Set,Facebook_Feed_Ad,2024-09-11,Conversions,Facebook_Feed,Mobile,45-54,Male,1308950,1001387,1.31,31079,2.37,28221,2.35,73028.54,2697,461304.9,6.32,171.04,0,0.0,6088,3449,762,302
Back_To_School_2024,Retargeting_Set,Instagram_Feed_Ad,2024-09-11,Conversions,Instagram_Feed,Desktop,25-34,Male,726712,531628,1.37,11559,1.59,9995,1.93,22342.33,901,150130.93,6.72,166.63,0,0.0,2731,1109,290,122
Back_To_School_2024,Traffic_Set,Audience_Network_Ad,2024-09-11,Conversions,Audience_Network,Mobile,35-44,Female,607155,446779,1.36,9131,1.5,6990,2.55,23289.64,606,85271.82,3.66,140.71,0,0.0,3895,2202,297,195
Spring_Launch_2024,Awareness_Set,Instagram_Reels_Ad,2024-09-11,Traffic,Instagram_Reels,Mobile,45-54,Female,2041109,1591572,1.28,47211,2.31,39787,1.91,90400.2,3697,567775.87,6.28,153.58,1384349,13.4,7541,4472,596,330
Spring_Launch_2024,Conversion_Set,Instagram_Stories_Ad,2024-09-11,Traffic,Instagram_Stories,Desktop,35-44,Female,2117365,1559336,1.36,34253,1.62,28924,2.26,77434.93,2662,450673.6,5.82,169.3,1257761,19.7,8124,3886,929,339
Spring_Launch_2024,Conversion_Set,Audience_Network_Ad,2024-09-11,Conversions,Audience_Network,Mobile,35-44,Male,1026855,716760,1.43,15641,1.52,13356,2.35,36819.07,961,162631.01,4.42,169.23,0,0.0,4289,1818,352,171
Valentine_Day_2024,Conversion_Set,Instagram_Reels_Ad,2024-09-11,Traffic,Instagram_Reels,Desktop,45-54,Female,458342,364233,1.26,9142,1.99,7597,2.6,23737.68,674,84711.3,3.57,125.68,270995,15.2,2289,1049,231,126
Valentine_Day_2024,Conversion_Set,Audience_Network_Ad,2024-09-11,Conversions,Audience_Network,Desktop,18-24,Male,1940794,1516776,1.28,31959,1.65,25078,2.24,71503.66,2094,253219.37,3.54,120.93,0,0.0,9861,4588,1137,438
Valentine_Day_2024,Traffic_Set,Instagram_Feed_Ad,2024-09-11,Conversions,Instagram_Feed,Mobile,25-34,Female,1057337,834004,1.27,15534,1.47,13227,2.26,35030.82,1388,201082.63,5.74,144.87,0,0.0,5234,2478,451,331
New_Year_2024,Conversion_Set,Instagram_Explore_Ad,2024-09-11,Brand_Awareness,Instagram_Explore,Desktop,45-54,Female,1503430,1029117,1.46,24066,1.6,21917,2.28,54779.93,2247,366057.26,6.68,162.91,0,0.0,8975,4578,723,354
New_Year_2024,Conversion_Set,Facebook_Marketplace_Ad,2024-09-11,Brand_Awareness,Facebook_Marketplace,Mobile,25-34,Male,1886845,1377353,1.37,39051,2.07,33183,2.29,89424.22,2247,264931.47,2.96,117.9,0,0.0,10688,4688,1166,549
New_Year_2024,Engagement_Set,Audience_Network_Ad,2024-09-11,Brand_Awareness,Audience_Network,Mobile,35-44,Male,1822197,1458324,1.25,34544,1.9,30046,1.86,64362.89,2575,408306.13,6.34,158.57,0,0.0,9781,4860,788,578
Holiday_Campaign_2024,Retargeting_Set,Audience_Network_Ad,2024-09-12,Conversions,Audience_Network,Desktop,18-24,Female,1102978,880255,1.25,23536,2.13,19496,1.8,42264.36,1580,264754.46,6.26,167.57,0,0.0,6567,3381,643,357
Holiday_Campaign_2024,Conversion_Set,Instagram_Reels_Ad,2024-09-12,Traffic,Instagram_Reels,Mobile,45-54,Female,1304236,1006408,1.3,23070,1.77,20937,2.38,54853.26,1657,272044.0,4.96,164.18,843461,14.5,4868,2628,593,288
Holiday_Campaign_2024,Consideration_Set,Instagram_Stories_Ad,2024-09-12,Conversions,Instagram_Stories,Desktop,45-54,Male,1203567,837930,1.44,18208,1.51,14997,2.51,45744.35,1860,241798.01,5.29,130.0,864335,18.8,4327,2200,512,187
Black_Friday_2024,Consideration_Set,Facebook_Marketplace_Ad,2024-09-12,Conversions,Facebook_Marketplace,Desktop,45-54,Male,880635,625637,1.41,13137,1.49,10406,2.5,32797.34,998,161898.4,4.94,162.22,0,0.0,4485,2225,531,213
Black_Friday_2024,Awareness_Set,Instagram_Stories_Ad,2024-09-12,Conversions,Instagram_Stories,Mobile,25-34,Female,1810996,1249767,1.45,39182,2.16,34654,2.55,99961.34,2616,395133.07,3.95,151.04,1145720,16.7,6918,2952,831,397
Black_Friday_2024,Traffic_Set,Instagram_Feed_Ad,2024-09-12,Conversions,Instagram_Feed,Mobile,18-24,Male,1383135,1105502,1.25,20704,1.5,18037,2.52,52256.79,1993,274279.45,5.25,137.62,0,0.0,7933,3851,955,403
Cyber_Monday_2024,Traffic_Set,Facebook_Feed_Ad,2024-09-12,Conversions,Facebook_Feed,Desktop,35-44,Male,677717,465446,1.46,14286,2.11,12265,2.3,32811.79,1277,216132.66,6.59,169.25,0,0.0,3969,1761,474,153
Cyber_Monday_2024,Conversion_Set,Instagram_Stories_Ad,2024-09-12,Conversions,Instagram_Stories,Desktop,18-24,Male,1848634,1492611,1.24,28124,1.52,25577,2.46,69263.4,2255,301980.72,4.36,133.92,1156161,23.1,7588,3914,569,315
Cyber_Monday_2024,Awareness_Set,Instagram_Feed_Ad,2024-09-12,Brand_Awareness,Instagram_Feed,Mobile,25-34,Male,1528200,1100899,1.39,39472,2.58,33556,2.21,87412.9,2279,390799.62,4.47,171.48,0,0.0,6147,3120,576,291
Summer_Sale_2024,Conversion_Set,Facebook_Feed_Ad,2024-09-12,Brand_Awareness,Facebook_Feed,Mobile,35-44,Male,690894,534968,1.29,10951,1.59,9307,2.46,26891.5,846,106271.69,3.95,125.62,0,0.0,3067,1357,237,142
Summer_Sale_2024,Lookalike_Set,Instagram_Feed_Ad,2024-09-12,Traffic,Instagram_Feed,Desktop,25-34,Male,1578909,1082993,1.46,33545,2.12,31324,2.61,87499.78,3213,422341.73,4.83,131.45,0,0.0,5632,3191,413,231
Summer_Sale_2024,Consideration_Set,Facebook_Marketplace_Ad,2024-09-12,Traffic,Facebook_Marketplace,Desktop,18-24,Female,1242494,871928,1.42,29826,2.4,26757,2.43,72330.35,2838,365371.79,5.05,128.74,0,0.0,7065,3328,777,273
Back_To_School_2024,Traffic_Set,Instagram_Stories_Ad,2024-09-12,Traffic,Instagram_Stories,Desktop,35-44,Female,1253475,1028872,1.22,18204,1.45,14216,1.87,34019.64,1395,185347.02,5.45,132.87,914785,17.7,6209,3374,569,283
Back_To_School_2024,Engagement_Set,Instagram_Explore_Ad,2024-09-12,Traffic,Instagram_Explore,Desktop,45-54,Male,1325782,1050027,1.26,18790,1.42,14833,1.95,36594.02,1369,181945.56,4.97,132.9,0,0.0,7299,4128,595,378
Back_To_School_2024,Conversion_Set,Instagram_Reels_Ad,2024-09-12,Traffic,Instagram_Reels,Mobile,25-34,Female,747498,561271,1.33,16033,2.14,14700,1.93,30931.14,964,146892.67,4.75,152.38,465298,14.4,2878,1472,253,186
Spring_Launch_2024,Awareness_Set,Instagram_Stories_Ad,2024-09-12,Conversions,Instagram_Stories,Mobile,25-34,Male,1360069,961355,1.41,29304,2.15,23634,2.19,64316.29,2319,330008.41,5.13,142.31,988746,14.9,8450,4717,760,341
Spring_Launch_2024,Consideration_Set,Facebook_Feed_Ad,2024-09-12,Brand_Awareness,Facebook_Feed,Mobile,35-44,Female,1685344,1221698,1.38,34858,2.07,26941,2.56,89398.08,2117,279862.86,3.13,132.2,0,0.0,6451,2911,775,344
Spring_Launch_2024,Lookalike_Set,Instagram_Explore_Ad,2024-09-12,Conversions,Instagram_Explore,Mobile,45-54,Female,1137145,916270,1.24,26846,2.36,23976,2.51,67273.84,2301,333836.83,4.96,145.08,0,0.0,5255,2337,543,324
Valentine_Day_2024,Engagement_Set,Instagram_Explore_Ad,2024-09-12,Conversions,Instagram_Explore,Desktop,25-34,Female,1981904,1611171,1.23,36235,1.83,32001,2.33,84457.47,3195,490152.74,5.8,153.41,0,0.0,8254,3538,1062,300
Valentine_Day_2024,Conversion_Set,Audience_Network_Ad,2024-09-12,Conversions,Audience_Network,Mobile,45-54,Male,1200008,886520,1.35,21984,1.83,19740,2.42,53111.33,2186,303719.07,5.72,138.94,0,0.0,6231,3604,807,399
Valentine_Day_2024,Awareness_Set,Facebook_Marketplace_Ad,2024-09-12,Brand_Awareness,Facebook_Marketplace,Mobile,35-44,Female,1007740,701874,1.44,14388,1.43,13025,2.5,35970.42,1321,174683.18,4.86,132.24,0,0.0,5461,2529,529,253
New_Year_2024,Traffic_Set,Instagram_Reels_Ad,2024-09-12,Traffic,Instagram_Reels,Desktop,45-54,Male,1479817,1050852,1.41,30974,2.09,25595,2.34,72587.65,2573,436356.89,6.01,169.59,808600,15.0,8581,4065,686,429
New_Year_2024,Engagement_Set,Instagram_Explore_Ad,2024-09-12,Conversions,Instagram_Explore,Desktop,35-44,Male,562666,383582,1.47,9846,1.75,8887,2.22,21836.61,568,75176.59,3.44,132.35,0,0.0,3048,1340,364,168
New_Year_2024,Conversion_Set,Audience_Network_Ad,2024-09-12,Conversions,Audience_Network,Desktop,18-24,Female,1180980,959361,1.23,22086,1.87,17778,2.34,51726.18,1844,249759.43,4.83,135.44,0,0.0,5351,2566,468,301
Holiday_Campaign_2024,Lookalike_Set,Facebook_Feed_Ad,2024-09-13,Brand_Awareness,Facebook_Feed,Desktop,35-44,Male,958349,710248,1.35,17992,1.88,14880,2.01,36154.06,1081,142211.9,3.93,131.56,0,0.0,4277,2179,497,200
Holiday_Campaign_2024,Awareness_Set,Instagram_Stories_Ad,2024-09-13,Brand_Awareness,Instagram_Stories,Mobile,35-44,Female,2267022,1811582,1.25,58529,2.58,53492,2.3,134775.83,4958,612375.05,4.54,123.51,1604652,19.1,11382,6130,1099,577
Holiday_Campaign_2024,Conversion_Set,Instagram_Explore_Ad,2024-09-13,Conversions,Instagram_Explore,Mobile,18-24,Female,1456250,1139669,1.28,35706,2.45,32419,2.45,87540.48,2023,341662.58,3.9,168.89,0,0.0,6297,3637,515,303
Black_Friday_2024,Engagement_Set,Instagram_Stories_Ad,2024-09-13,Traffic,Instagram_Stories,Desktop,45-54,Male,1623440,1251740,1.3,30830,1.9,27141,2.24,69154.02,2134,327541.49,4.74,153.49,930400,20.1,5697,2904,535,251
Black_Friday_2024,Traffic_Set,Audience_Network_Ad,2024-09-13,Brand_Awareness,Audience_Network,Mobile,45-54,Female,1645290,1269829,1.3,42092,2.56,38161,2.39,100645.84,3324,461186.25,4.58,138.74,0,0.0,5919,2792,715,275
Black_Friday_2024,Awareness_Set,Instagram_Feed_Ad,2024-09-13,Traffic,Instagram_Feed,Desktop,35-44,Male,1323031,946992,1.4,22874,1.73,17739,2.3,52613.57,1772,267830.23,5.09,151.15,0,0.0,6801,3806,782,395
Cyber_Monday_2024,Traffic_Set,Instagram_Explore_Ad,2024-09-13,Traffic,Instagram_Explore,Desktop,45-54,Male,1160448,844901,1.37,29244,2.52,22641,1.89,55397.11,2226,337482.84,6.09,151.61,0,0.0,4090,2224,423,202
Cyber_Monday_2024,Consideration_Set,Facebook_Feed_Ad,2024-09-13,Conversions,Facebook_Feed,Desktop,35-44,Female,1781735,1341509,1.33,28403,1.59,22253,2.01,57228.66,2557,383858.62,6.71,150.12,0,0.0,8802,4526,911,389
Cyber_Monday_2024,Traffic_Set,Instagram_Reels_Ad,2024-09-13,Conversions,Instagram_Reels,Mobile,35-44,Female,801336,648695,1.24,16987,2.12,15010,2.17,36833.21,1568,235044.52,6.38,149.9,427904,22.2,3539,1513,266,200
Summer_Sale_2024,Consideration_Set,Facebook_Marketplace_Ad,2024-09-13,Brand_Awareness,Facebook_Marketplace,Desktop,25-34,Female,566487,441873,1.28,14155,2.5,11668,2.25,31902.5,1213,209618.46,6.57,172.81,0,0.0,2513,1485,198,145
Summer_Sale_2024,Awareness_Set,Instagram_Stories_Ad,2024-09-13,Traffic,Instagram_Stories,Mobile,35-44,Female,576872,460075,1.25,8274,1.43,6439,1.82,15069.7,698,105377.26,6.99,150.97,435877,17.7,2136,943,150,124
Summer_Sale_2024,Traffic_Set,Facebook_Feed_Ad,2024-09-13,Conversions,Facebook_Feed,Desktop,18-24,Female,2041793,1683848,1.21,38684,1.89,29720,1.97,76074.5,3257,559528.8,7.36,171.79,0,0.0,7780,3301,872,428
Back_To_School_2024,Conversion_Set,Facebook_Marketplace_Ad,2024-09-13,Traffic,Facebook_Marketplace,Mobile,25-34,Female,1425098,1135762,1.25,22153,1.55,20433,1.94,42908.33,1327,180063.66,4.2,135.69,0,0.0,5790,2926,643,287
Back_To_School_2024,Conversion_Set,Instagram_Explore_Ad,2024-09-13,Brand_Awareness,Instagram_Explore,Mobile,25-34,Male,2123356,1549493,1.37,30438,1.43,28325,2.48,75519.23,1811,257256.59,3.41,142.05,0,0.0,11476,5027,1201,585
Back_To_School_2024,Awareness_Set,Audience_Network_Ad,2024-09-13,Conversions,Audience_Network,Desktop,25-34,Female,448275,312080,1.44,10358,2.31,8491,1.97,20454.52,946,150122.62,7.34,158.69,0,0.0,1940,1114,215,88
Spring_Launch_2024,Consideration_Set,Instagram_Stories_Ad,2024-09-13,Brand_Awareness,Instagram_Stories,Desktop,35-44,Female,802926,629499,1.28,13279,1.65,11216,2.34,31008.21,1087,164444.67,5.3,151.28,531549,14.8,3798,1923,443,207
Spring_Launch_2024,Consideration_Set,Instagram_Explore_Ad,2024-09-13,Brand_Awareness,Instagram_Explore,Mobile,35-44,Male,1056914,867895,1.22,16163,1.53,12932,2.06,33301.52,1082,164762.24,4.95,152.28,0,0.0,3824,1665,334,212
Spring_Launch_2024,Lookalike_Set,Instagram_Feed_Ad,2024-09-13,Conversions,Instagram_Feed,Mobile,18-24,Male,924873,735064,1.26,14969,1.62,12890,1.79,26740.92,1061,172674.63,6.46,162.75,0,0.0,4504,1936,433,184
Valentine_Day_2024,Consideration_Set,Instagram_Stories_Ad,2024-09-13,Traffic,Instagram_Stories,Mobile,45-54,Female,706312,528444,1.34,12851,1.82,11877,2.26,28979.35,1239,198391.47,6.85,160.12,488699,18.0,2476,1294,226,95
Valentine_Day_2024,Traffic_Set,Facebook_Feed_Ad,2024-09-13,Traffic,Facebook_Feed,Desktop,18-24,Female,1837738,1443236,1.27,46936,2.55,38891,2.24,105023.83,4546,615400.96,5.86,135.37,0,0.0,7216,3293,894,287
Valentine_Day_2024,Conversion_Set,Instagram_Feed_Ad,2024-09-13,Conversions,Instagram_Feed,Mobile,35-44,Male,1113656,829335,1.34,26911,2.42,24876,2.13,57447.26,2710,339738.14,5.91,125.36,0,0.0,4421,2607,444,179
New_Year_2024,Conversion_Set,Instagram_Reels_Ad,2024-09-13,Conversions,Instagram_Reels,Mobile,18-24,Male,834295,661163,1.26,19958,2.39,18199,2.26,45129.48,1948,283593.25,6.28,145.58,565514,20.8,3984,1652,362,214
New_Year_2024,Conversion_Set,Instagram_Stories_Ad,2024-09-13,Brand_Awareness,Instagram_Stories,Mobile,25-34,Female,1487694,1037306,1.43,26059,1.75,20077,2.41,62911.95,1782,219552.78,3.49,123.21,1044024,21.7,5295,2365,670,246
New_Year_2024,Awareness_Set,Facebook_Marketplace_Ad,2024-09-13,Traffic,Facebook_Marketplace,Desktop,45-54,Female,905934,648768,1.4,15053,1.66,12063,1.84,27622.27,1490,257517.34,9.32,172.83,0,0.0,5764,3287,696,316
Holiday_Campaign_2024,Consideration_Set,Audience_Network_Ad,2024-09-14,Traffic,Audience_Network,Mobile,45-54,Male,1166469,823820,1.42,21760,1.87,19016,2.53,55048.42,1908,314177.53,5.71,164.66,0,0.0,5741,3120,739,227
Holiday_Campaign_2024,Traffic_Set,Instagram_Reels_Ad,2024-09-14,Traffic,Instagram_Reels,Desktop,45-54,Female,1476897,1112627,1.33,32076,2.17,29325,2.12,68017.02,2440,357646.77,5.26,146.58,775321,18.0,6458,3781,486,315
Holiday_Campaign_2024,Conversion_Set,Instagram_Stories_Ad,2024-09-14,Conversions,Instagram_Stories,Mobile,18-24,Male,1839067,1489929,1.23,41224,2.24,35666,2.01,82738.35,3034,367805.21,4.45,121.23,1332198,16.1,10121,4772,990,522
Black_Friday_2024,Awareness_Set,Facebook_Feed_Ad,2024-09-14,Brand_Awareness,Facebook_Feed,Desktop,35-44,Female,608978,430348,1.42,11439,1.88,9003,1.83,20895.27,972,123412.2,5.91,126.97,0,0.0,2240,1297,228,87
Black_Friday_2024,Traffic_Set,Facebook_Marketplace_Ad,2024-09-14,Traffic,Facebook_Marketplace,Desktop,18-24,Male,513375,355758,1.44,10090,1.97,8865,2.32,23452.45,634,96838.66,4.13,152.74,0,0.0,2420,1192,285,108
Black_Friday_2024,Lookalike_Set,Instagram_Feed_Ad,2024-09-14,Traffic,Instagram_Feed,Mobile,25-34,Female,1211239,976280,1.24,20040,1.65,16332,2.38,47731.26,1779,288950.87,6.05,162.42,0,0.0,4907,2308,380,251
Cyber_Monday_2024,Awareness_Set,Facebook_Marketplace_Ad,2024-09-14,Traffic,Facebook_Marketplace,Mobile,35-44,Male,1010754,786710,1.28,14154,1.4,10971,2.14,30298.8,1443,241946.92,7.99,167.67,0,0.0,6551,3166,476,289
Cyber_Monday_2024,Traffic_Set,Instagram_Explore_Ad,2024-09-14,Conversions,Instagram_Explore,Desktop,35-44,Male,799804,556083,1.44,14076,1.76,10902,2.18,30657.12,929,112680.63,3.68,121.29,0,0.0,3785,1779,387,217
Cyber_Monday_2024,Conversion_Set,Instagram_Feed_Ad,2024-09-14,Brand_Awareness,Instagram_Feed,Mobile,35-44,Female,630106,500095,1.26,9020,1.43,7579,2.28,20537.99,919,137195.25,6.68,149.29,0,0.0,2505,1261,234,123
Summer_Sale_2024,Lookalike_Set,Instagram_Feed_Ad,2024-09-14,Traffic,Instagram_Feed,Desktop,18-24,Female,938321,703857,1.33,14825,1.58,13216,2.28,33840.1,886,148491.51,4.39,167.6,0,0.0,5019,2324,365,270
Summer_Sale_2024,Conversion_Set,Instagram_Reels_Ad,2024-09-14,Brand_Awareness,Instagram_Reels,Desktop,18-24,Male,1014634,823012,1.23,14629,1.44,11288,2.6,37967.86,1496,175943.14,4.63,117.61,716502,15.0,5686,3262,432,239
Summer_Sale_2024,Consideration_Set,Facebook_Feed_Ad,2024-09-14,Conversions,Facebook_Feed,Mobile,25-34,Male,900406,613693,1.47,12925,1.44,11646,2.02,26140.78,1029,166384.12,6.36,161.69,0,0.0,4488,2180,317,233
Back_To_School_2024,Conversion_Set,Facebook_Feed_Ad,2024-09-14,Conversions,Facebook_Feed,Mobile,25-34,Male,1333525,1053081,1.27,22793,1.71,20048,2.33,53077.53,1951,256523.76,4.83,131.48,0,0.0,5735,3283,405,231
Back_To_School_2024,Consideration_Set,Instagram_Feed_Ad,2024-09-14,Traffic,Instagram_Feed,Mobile,35-44,Female,1763195,1406248,1.25,32266,1.83,28267,2.25,72608.1,1906,289829.24,3.99,152.06,0,0.0,10476,6269,751,574
Back_To_School_2024,Traffic_Set,Instagram_Explore_Ad,2024-09-14,Brand_Awareness,Instagram_Explore,Mobile,35-44,Female,674193,456070,1.48,14409,2.14,11322,2.09,30160.04,987,135167.16,4.48,136.95,0,0.0,3356,1583,346,141
Spring_Launch_2024,Retargeting_Set,Audience_Network_Ad,2024-09-14,Conversions,Audience_Network,Mobile,35-44,Female,658638,528928,1.25,10991,1.67,9357,2.33,25618.34,913,125270.6,4.89,137.21,0,0.0,3574,1449,329,182
Spring_Launch_2024,Awareness_Set,Facebook_Feed_Ad,2024-09-14,Conversions,Facebook_Feed,Mobile,18-24,Male,1068760,802796,1.33,23353,2.19,20879,1.86,43431.19,2418,365499.38,8.42,151.16,0,0.0,4905,2206,511,301
Spring_Launch_2024,Retargeting_Set,Instagram_Feed_Ad,2024-09-14,Conversions,Instagram_Feed,Desktop,45-54,Male,1067248,826285,1.29,19522,1.83,16222,2.01,39275.03,1754,240004.87,6.11,136.83,0,0.0,4345,2059,526,248
Valentine_Day_2024,Awareness_Set,Facebook_Marketplace_Ad,2024-09-14,Traffic,Facebook_Marketplace,Desktop,25-34,Male,1675434,1358812,1.23,24960,1.49,19305,1.87,46729.46,1537,186122.08,3.98,121.09,0,0.0,9188,4779,1000,511
Valentine_Day_2024,Engagement_Set,Audience_Network_Ad,2024-09-14,Traffic,Audience_Network,Mobile,18-24,Female,1105717,780720,1.42,23737,2.15,20499,2.59,61488.82,1594,190333.05,3.1,119.41,0,0.0,6037,3308,525,314
Valentine_Day_2024,Engagement_Set,Instagram_Stories_Ad,2024-09-14,Conversions,Instagram_Stories,Mobile,25-34,Male,997233,816740,1.22,15276,1.53,11861,1.8,27478.73,1168,142069.99,5.17,121.64,711633,22.3,4268,2243,309,198
New_Year_2024,Lookalike_Set,Instagram_Explore_Ad,2024-09-14,Brand_Awareness,Instagram_Explore,Mobile,45-54,Male,546925,387929,1.41,11888,2.17,9357,2.52,29927.15,1045,164297.66,5.49,157.22,0,0.0,3448,2029,355,171
New_Year_2024,Consideration_Set,Facebook_Marketplace_Ad,2024-09-14,Conversions,Facebook_Marketplace,Desktop,25-34,Female,1101285,861574,1.28,22530,2.05,20808,1.97,44383.89,1597,214530.19,4.83,134.33,0,0.0,6517,2735,634,311
New_Year_2024,Retargeting_Set,Instagram_Feed_Ad,2024-09-14,Traffic,Instagram_Feed,Desktop,35-44,Female,760438,560153,1.36,15330,2.02,11897,2.21,33859.04,1564,270223.28,7.98,172.78,0,0.0,3874,1948,337,251
Holiday_Campaign_2024,Conversion_Set,Audience_Network_Ad,2024-09-15,Traffic,Audience_Network,Desktop,18-24,Male,1167548,867412,1.35,16386,1.4,13508,1.82,29869.51,1502,223105.34,7.47,148.54,0,0.0,6090,2784,724,213
Holiday_Campaign_2024,Consideration_Set,Facebook_Feed_Ad,2024-09-15,Traffic,Facebook_Feed,Desktop,25-34,Male,1659804,1284563,1.29,41320,2.49,33257,2.24,92398.46,3380,563453.14,6.1,166.7,0,0.0,6060,2938,490,216
Holiday_Campaign_2024,Awareness_Set,Instagram_Reels_Ad,2024-09-15,Conversions,Instagram_Reels,Mobile,25-34,Male,775716,637227,1.22,12859,1.66,11881,1.94,24954.48,1294,199234.61,7.98,153.97,426206,18.9,3456,1647,333,164
Black_Friday_2024,Engagement_Set,Instagram_Explore_Ad,2024-09-15,Conversions,Instagram_Explore,Desktop,25-34,Male,1186304,937482,1.27,21294,1.79,19636,2.59,55063.1,1234,144211.05,2.62,116.86,0,0.0,5664,2934,490,242
Black_Friday_2024,Lookalike_Set,Facebook_Feed_Ad,2024-09-15,Conversions,Facebook_Feed,Mobile,25-34,Male,2169816,1660463,1.31,34729,1.6,31789,2.36,81904.14,2549,396752.44,4.84,155.65,0,0.0,8327,4110,667,301
Black_Friday_2024,Retargeting_Set,Audience_Network_Ad,2024-09-15,Conversions,Audience_Network,Mobile,35-44,Male,1298131,905589,1.43,28042,2.16,24665,1.89,53023.19,1603,259658.77,4.9,161.98,0,0.0,4551,2133,453,271
Cyber_Monday_2024,Traffic_Set,Instagram_Stories_Ad,2024-09-15,Traffic,Instagram_Stories,Desktop,35-44,Female,1557149,1220401,1.28,26419,1.7,23445,1.98,52229.16,1751,258681.22,4.95,147.73,1084557,13.2,5730,3190,696,304
