Campaign_Name,Placement_Name,Creative_Name,Site_Name,Date,Ad_Type,Environment,Device,Impressions,Clicks,CTR,Total_Conversions,Post_Click_Conversions,Post_View_Conversions,Click_Through_Conversions,View_Through_Conversions,Media_Cost,Revenue,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Active_View_Eligible_Impressions,Active_View_Avg_Time_Seconds
Holiday_Campaign_2024,Native_Placement,Native_Creative,TechReview.com,2024-09-12,Native,Mobile,Mobile,1031193,23128,2.24,1786,1518,268,1518,268,57974.52,312725.54,5.39,56.22,2.51,32.46,928073,1031193,90.0,928073,1031193,1031193,13.7
Holiday_Campaign_2024,Video_Placement,Video_Creative,Deals.com,2024-09-12,Video,Mobile,Mobile,1641635,27596,1.68,2196,1866,330,1866,330,66409.75,383105.42,5.77,40.45,2.41,30.24,1477471,1641635,90.0,1477471,1641635,1641635,12.1
Black_Friday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-09-12,Video,Mobile,Mobile,1605829,34666,2.16,2041,1734,307,1734,307,79821.76,350408.98,4.39,49.71,2.3,39.11,1445246,1605829,90.0,1445246,1605829,1605829,11.7
Black_Friday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-09-12,Display,Mobile,Mobile,1623064,30163,1.86,2164,1839,325,1839,325,66444.68,337661.63,5.08,40.94,2.2,30.7,1460757,1623064,90.0,1460757,1623064,1623064,14.4
Black_Friday_2024,Video_Placement,Video_Creative,Deals.com,2024-09-12,Video,Desktop,Desktop,1848255,49486,2.68,4484,3811,673,3811,673,103692.68,692637.86,6.68,56.1,2.1,23.13,1663429,1848255,90.0,1663429,1848255,1848255,14.3
Cyber_Monday_2024,Video_Placement,Video_Creative,TechReview.com,2024-09-12,Video,Mobile,Mobile,1883972,43800,2.32,2510,2133,377,2133,377,96821.24,410513.2,4.24,51.39,2.21,38.57,1695574,1883972,90.0,1695574,1883972,1883972,11.3
Cyber_Monday_2024,Native_Placement,Native_Creative,TechReview.com,2024-09-12,Native,Mobile,Mobile,1697555,35832,2.11,2974,2527,447,2527,447,79091.66,445563.14,5.63,46.59,2.21,26.59,1527799,1697555,90.0,1527799,1697555,1697555,14.4
Cyber_Monday_2024,Display_Placement,Display_Creative,Shopping.com,2024-09-12,Display,Mobile,Mobile,1592907,41329,2.59,3299,2804,495,2804,495,80440.98,536651.43,6.67,50.5,1.95,24.38,1433616,1592907,90.0,1433616,1592907,1592907,14.2
Summer_Sale_2024,Native_Placement,Native_Creative,Deals.com,2024-09-12,Native,Desktop,Desktop,2831570,68586,2.42,4089,3475,614,3475,614,160563.97,657674.59,4.1,56.7,2.34,39.27,2548413,2831570,90.0,2548413,2831570,2831570,13.4
Summer_Sale_2024,Video_Placement,Video_Creative,Deals.com,2024-09-12,Video,Mobile,Mobile,1972938,38753,1.96,3166,2691,475,2691,475,74031.14,599627.49,8.1,37.52,1.91,23.38,1775644,1972938,90.0,1775644,1972938,1972938,13.7
Summer_Sale_2024,Video_Placement,Video_Creative,Deals.com,2024-09-12,Video,Mobile,Mobile,2150318,44337,2.06,2395,2035,360,2035,360,95943.39,387508.29,4.04,44.62,2.16,40.06,1935286,2150318,90.0,1935286,2150318,2150318,12.1
Back_To_School_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-09-12,Display,Mobile,Mobile,2044382,50391,2.46,2708,2301,407,2301,407,117220.26,459464.91,3.92,57.34,2.33,43.29,1839943,2044382,90.0,1839943,2044382,2044382,12.9
Back_To_School_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-09-12,Display,Mobile,Mobile,2036309,42670,2.1,3604,3063,541,3063,541,99525.2,591929.66,5.95,48.88,2.33,27.62,1832678,2036309,90.0,1832678,2036309,2036309,13.9
Back_To_School_2024,Display_Placement,Display_Creative,TechReview.com,2024-09-12,Display,Mobile,Mobile,1155361,30481,2.64,2436,2070,366,2070,366,71055.99,411281.81,5.79,61.5,2.33,29.17,1039824,1155361,90.0,1039824,1155361,1155361,10.5
Spring_Launch_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-09-12,Display,Mobile,Mobile,1849215,37789,2.04,2549,2166,383,2166,383,70220.5,467021.47,6.65,37.97,1.86,27.55,1664293,1849215,90.0,1664293,1849215,1849215,9.4
Spring_Launch_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-09-12,Video,Desktop,Desktop,2434512,43116,1.77,4164,3539,625,3539,625,108234.66,686301.07,6.34,44.46,2.51,25.99,2191060,2434512,90.0,2191060,2434512,2434512,16.2
Spring_Launch_2024,Video_Placement,Video_Creative,Deals.com,2024-09-12,Video,Mobile,Mobile,3288259,54217,1.65,5157,4383,774,4383,774,93020.76,793031.23,8.53,28.29,1.72,18.04,2959433,3288259,90.0,2959433,3288259,3288259,13.1
Valentine_Day_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-09-12,Video,Desktop,Desktop,1147881,20127,1.75,1920,1632,288,1632,288,50630.23,355593.53,7.02,44.11,2.52,26.37,1033092,1147881,90.0,1033092,1147881,1147881,12.6
Valentine_Day_2024,Native_Placement,Native_Creative,TechReview.com,2024-09-12,Native,Mobile,Mobile,3113737,52550,1.69,4988,4239,749,4239,749,103802.25,939918.56,9.05,33.34,1.98,20.81,2802363,3113737,90.0,2802363,3113737,3113737,13.8
Valentine_Day_2024,Video_Placement,Video_Creative,Shopping.com,2024-09-12,Video,Desktop,Desktop,2764115,74116,2.68,6852,5824,1028,5824,1028,163846.29,1281262.91,7.82,59.28,2.21,23.91,2487703,2764115,90.0,2487703,2764115,2764115,14.4
New_Year_2024,Native_Placement,Native_Creative,Shopping.com,2024-09-12,Native,Mobile,Mobile,1752842,42000,2.4,2485,2112,373,2112,373,101234.41,367440.65,3.63,57.75,2.41,40.74,1577557,1752842,90.0,1577557,1752842,1752842,16.2
New_Year_2024,Display_Placement,Display_Creative,Shopping.com,2024-09-12,Display,Desktop,Desktop,1925077,33982,1.77,3214,2731,483,2731,483,58386.44,541479.89,9.27,30.33,1.72,18.17,1732569,1925077,90.0,1732569,1925077,1925077,14.5
New_Year_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-09-12,Video,Mobile,Mobile,959261,21468,2.24,1803,1532,271,1532,271,53233.35,269977.32,5.07,55.49,2.48,29.52,863334,959261,90.0,863334,959261,959261,9.9
Holiday_Campaign_2024,Video_Placement,Video_Creative,Deals.com,2024-09-13,Video,Desktop,Desktop,1407933,29459,2.09,2091,1777,314,1777,314,56839.6,361941.49,6.37,40.37,1.93,27.18,1267139,1407933,90.0,1267139,1407933,1407933,15.4
Holiday_Campaign_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-09-13,Video,Desktop,Desktop,828786,15118,1.82,1250,1062,188,1062,188,26111.9,223577.47,8.56,31.51,1.73,20.89,745907,828786,90.0,745907,828786,828786,11.1
Holiday_Campaign_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-09-13,Video,Mobile,Mobile,2095947,43497,2.08,2967,2521,446,2521,446,103810.64,571887.74,5.51,49.53,2.39,34.99,1886352,2095947,90.0,1886352,2095947,2095947,12.9
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-09-13,Native,Desktop,Desktop,2716815,44366,1.63,3753,3190,563,3190,563,96302.75,551954.16,5.73,35.45,2.17,25.66,2445133,2716815,90.0,2445133,2716815,2716815,10.2
Black_Friday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-09-13,Video,Desktop,Desktop,2440150,43085,1.77,3538,3007,531,3007,531,105984.33,648910.74,6.12,43.43,2.46,29.96,2196135,2440150,90.0,2196135,2440150,2440150,12.3
Black_Friday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-09-13,Video,Mobile,Mobile,2078128,42604,2.05,3389,2880,509,2880,509,84430.28,528793.2,6.26,40.63,1.98,24.91,1870315,2078128,90.0,1870315,2078128,2078128,13.3
Cyber_Monday_2024,Video_Placement,Video_Creative,Deals.com,2024-09-13,Video,Mobile,Mobile,2307590,35967,1.56,1924,1635,289,1635,289,68706.85,328298.92,4.78,29.77,1.91,35.71,2076831,2307590,90.0,2076831,2307590,2307590,11.4
Cyber_Monday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-09-13,Display,Mobile,Mobile,1184615,21732,1.83,1235,1049,186,1049,186,53826.92,198161.35,3.68,45.44,2.48,43.58,1066153,1184615,90.0,1066153,1184615,1184615,8.9
Cyber_Monday_2024,Video_Placement,Video_Creative,Shopping.com,2024-09-13,Video,Desktop,Desktop,1348884,24911,1.85,1943,1651,292,1651,292,45004.86,378272.32,8.41,33.36,1.81,23.16,1213995,1348884,90.0,1213995,1348884,1348884,16.0
Summer_Sale_2024,Native_Placement,Native_Creative,Deals.com,2024-09-13,Native,Desktop,Desktop,2617759,64750,2.47,4640,3944,696,3944,696,161112.93,770753.74,4.78,61.55,2.49,34.72,2355983,2617759,90.0,2355983,2617759,2617759,10.5
Summer_Sale_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-09-13,Native,Mobile,Mobile,1487368,26991,1.81,2112,1795,317,1795,317,50901.71,375654.51,7.38,34.22,1.89,24.1,1338631,1487368,90.0,1338631,1487368,1487368,11.6
Summer_Sale_2024,Native_Placement,Native_Creative,TechReview.com,2024-09-13,Native,Desktop,Desktop,2144104,48825,2.28,3931,3341,590,3341,590,104852.19,745569.21,7.11,48.9,2.15,26.67,1929693,2144104,90.0,1929693,2144104,2144104,9.2
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-09-13,Video,Mobile,Mobile,1113305,27457,2.47,2390,2031,359,2031,359,56128.01,388297.48,6.92,50.42,2.04,23.48,1001974,1113305,90.0,1001974,1113305,1113305,10.8
Back_To_School_2024,Native_Placement,Native_Creative,Deals.com,2024-09-13,Native,Mobile,Mobile,2080393,57081,2.74,3754,3190,564,3190,564,126970.19,693145.44,5.46,61.03,2.22,33.82,1872353,2080393,90.0,1872353,2080393,2080393,8.9
Back_To_School_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-09-13,Native,Mobile,Mobile,789020,15620,1.98,1309,1112,197,1112,197,29663.49,189249.52,6.38,37.6,1.9,22.66,710118,789020,90.0,710118,789020,789020,10.9
Spring_Launch_2024,Display_Placement,Display_Creative,TechReview.com,2024-09-13,Display,Mobile,Mobile,956637,17502,1.83,1181,1003,178,1003,178,31286.02,213199.55,6.81,32.7,1.79,26.49,860973,956637,90.0,860973,956637,956637,10.7
Spring_Launch_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-09-13,Native,Desktop,Desktop,1717826,40037,2.33,3719,3161,558,3161,558,70219.45,578100.01,8.23,40.88,1.75,18.88,1546043,1717826,90.0,1546043,1717826,1717826,15.2
Spring_Launch_2024,Display_Placement,Display_Creative,Shopping.com,2024-09-13,Display,Desktop,Desktop,3197383,57347,1.79,3288,2794,494,2794,494,137589.38,504987.61,3.67,43.03,2.4,41.85,2877644,3197383,90.0,2877644,3197383,3197383,15.3
Valentine_Day_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-09-13,Display,Desktop,Desktop,2915463,53395,1.83,4822,4098,724,4098,724,108713.19,890756.97,8.19,37.29,2.04,22.55,2623916,2915463,90.0,2623916,2915463,2915463,11.8
Valentine_Day_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-09-13,Display,Mobile,Mobile,1037305,25733,2.48,1525,1296,229,1296,229,63269.75,252852.72,4.0,60.99,2.46,41.49,933574,1037305,90.0,933574,1037305,1037305,9.4
Valentine_Day_2024,Native_Placement,Native_Creative,Shopping.com,2024-09-13,Native,Mobile,Mobile,2435954,65247,2.68,4368,3712,656,3712,656,156548.14,669555.97,4.28,64.27,2.4,35.84,2192358,2435954,90.0,2192358,2435954,2435954,12.3
New_Year_2024,Display_Placement,Display_Creative,Shopping.com,2024-09-13,Display,Mobile,Mobile,2861531,45895,1.6,3037,2581,456,2581,456,112180.02,531240.67,4.74,39.2,2.44,36.94,2575377,2861531,90.0,2575377,2861531,2861531,14.1
New_Year_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-09-13,Native,Desktop,Desktop,2297759,51266,2.23,4641,3944,697,3944,697,113634.28,832911.79,7.33,49.45,2.22,24.48,2067983,2297759,90.0,2067983,2297759,2297759,9.9
New_Year_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-09-13,Native,Desktop,Desktop,2094442,54263,2.59,3469,2948,521,2948,521,117598.53,567874.47,4.83,56.15,2.17,33.9,1884997,2094442,90.0,1884997,2094442,2094442,13.7
Holiday_Campaign_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-09-14,Native,Mobile,Mobile,2496786,39958,1.6,3810,3238,572,3238,572,69559.23,640076.18,9.2,27.86,1.74,18.26,2247107,2496786,90.0,2247107,2496786,2496786,12.4
Holiday_Campaign_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-09-14,Native,Mobile,Mobile,1800715,41201,2.29,3709,3152,557,3152,557,79391.37,549268.23,6.92,44.09,1.93,21.41,1620643,1800715,90.0,1620643,1800715,1800715,13.5
Holiday_Campaign_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-09-14,Display,Desktop,Desktop,2754355,77121,2.8,4602,3911,691,3911,691,187954.85,778144.34,4.14,68.24,2.44,40.84,2478919,2754355,90.0,2478919,2754355,2754355,10.5
Black_Friday_2024,Video_Placement,Video_Creative,Shopping.com,2024-09-14,Video,Desktop,Desktop,3433494,63681,1.85,5445,4628,817,4628,817,148969.27,906355.49,6.08,43.39,2.34,27.36,3090144,3433494,90.0,3090144,3433494,3433494,13.9
Black_Friday_2024,Native_Placement,Native_Creative,Shopping.com,2024-09-14,Native,Mobile,Mobile,2889316,51819,1.79,4492,3818,674,3818,674,127450.57,761037.07,5.97,44.11,2.46,28.37,2600384,2889316,90.0,2600384,2889316,2889316,16.2
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-09-14,Native,Desktop,Desktop,1738980,37792,2.17,3130,2660,470,2660,470,69387.89,596262.64,8.59,39.9,1.84,22.17,1565082,1738980,90.0,1565082,1738980,1738980,14.8
Cyber_Monday_2024,Native_Placement,Native_Creative,Shopping.com,2024-09-14,Native,Desktop,Desktop,3403835,79806,2.34,7363,6258,1105,6258,1105,179657.42,1256051.27,6.99,52.78,2.25,24.4,3063451,3403835,90.0,3063451,3403835,3403835,15.7
Cyber_Monday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-09-14,Display,Mobile,Mobile,1443454,31766,2.2,1910,1623,287,1623,287,78653.68,297527.75,3.78,54.49,2.48,41.18,1299108,1443454,90.0,1299108,1443454,1443454,10.3
Cyber_Monday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-09-14,Native,Mobile,Mobile,1889485,40405,2.14,2618,2225,393,2225,393,93022.66,419360.67,4.51,49.23,2.3,35.53,1700536,1889485,90.0,1700536,1889485,1889485,14.2
Summer_Sale_2024,Display_Placement,Display_Creative,Deals.com,2024-09-14,Display,Mobile,Mobile,1553413,28638,1.84,2542,2160,382,2160,382,57038.84,381809.6,6.69,36.72,1.99,22.44,1398071,1553413,90.0,1398071,1553413,1553413,16.0
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-09-14,Display,Desktop,Desktop,2176739,37837,1.74,2596,2206,390,2206,390,66605.7,395724.99,5.94,30.6,1.76,25.66,1959065,2176739,90.0,1959065,2176739,2176739,15.1
Summer_Sale_2024,Native_Placement,Native_Creative,TechReview.com,2024-09-14,Native,Desktop,Desktop,1133139,19116,1.69,1760,1496,264,1496,264,39241.12,268426.95,6.84,34.63,2.05,22.3,1019825,1133139,90.0,1019825,1133139,1133139,13.1
Back_To_School_2024,Display_Placement,Display_Creative,TechReview.com,2024-09-14,Display,Mobile,Mobile,1677515,35297,2.1,2790,2371,419,2371,419,87677.07,449607.67,5.13,52.27,2.48,31.43,1509763,1677515,90.0,1509763,1677515,1677515,14.5
Back_To_School_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-09-14,Video,Desktop,Desktop,2095949,44273,2.11,2768,2352,416,2352,416,92693.18,458875.79,4.95,44.22,2.09,33.49,1886354,2095949,90.0,1886354,2095949,2095949,16.1
Back_To_School_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-09-14,Display,Desktop,Desktop,2786176,64319,2.31,3887,3303,584,3303,584,138147.17,718691.51,5.2,49.58,2.15,35.54,2507558,2786176,90.0,2507558,2786176,2786176,9.0
Spring_Launch_2024,Native_Placement,Native_Creative,Shopping.com,2024-09-14,Native,Desktop,Desktop,2658141,42431,1.6,2693,2289,404,2289,404,74567.23,521067.2,6.99,28.05,1.76,27.69,2392326,2658141,90.0,2392326,2658141,2658141,10.0
Spring_Launch_2024,Native_Placement,Native_Creative,Shopping.com,2024-09-14,Native,Mobile,Mobile,1443394,40748,2.82,3085,2622,463,2622,463,94401.19,497280.55,5.27,65.4,2.32,30.6,1299054,1443394,90.0,1299054,1443394,1443394,12.7
Spring_Launch_2024,Video_Placement,Video_Creative,Shopping.com,2024-09-14,Video,Mobile,Mobile,1633173,33964,2.08,2631,2236,395,2236,395,71735.52,434632.79,6.06,43.92,2.11,27.27,1469855,1633173,90.0,1469855,1633173,1633173,14.7
Valentine_Day_2024,Video_Placement,Video_Creative,TechReview.com,2024-09-14,Video,Mobile,Mobile,2470574,58791,2.38,3574,3037,537,3037,537,141313.58,582578.6,4.12,57.2,2.4,39.54,2223516,2470574,90.0,2223516,2470574,2470574,12.4
Valentine_Day_2024,Display_Placement,Display_Creative,Shopping.com,2024-09-14,Display,Mobile,Mobile,2223221,60411,2.72,5620,4777,843,4777,843,112871.84,1027833.05,9.11,50.77,1.87,20.08,2000898,2223221,90.0,2000898,2223221,2223221,9.5
Valentine_Day_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-09-14,Video,Mobile,Mobile,2109858,55790,2.64,3258,2769,489,2769,489,100980.88,571570.49,5.66,47.86,1.81,30.99,1898872,2109858,90.0,1898872,2109858,2109858,14.9
New_Year_2024,Display_Placement,Display_Creative,Deals.com,2024-09-14,Display,Desktop,Desktop,2174403,36763,1.69,2057,1748,309,1748,309,62529.12,309455.98,4.95,28.76,1.7,30.4,1956962,2174403,90.0,1956962,2174403,2174403,15.8
New_Year_2024,Native_Placement,Native_Creative,TechReview.com,2024-09-14,Native,Mobile,Mobile,892661,20788,2.33,1952,1659,293,1659,293,45886.79,285323.91,6.22,51.4,2.21,23.51,803394,892661,90.0,803394,892661,892661,13.2
New_Year_2024,Video_Placement,Video_Creative,Deals.com,2024-09-14,Video,Mobile,Mobile,1730358,34014,1.97,2265,1925,340,1925,340,64253.99,385690.48,6.0,37.13,1.89,28.37,1557322,1730358,90.0,1557322,1730358,1730358,10.5
Holiday_Campaign_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-09-15,Display,Mobile,Mobile,1477726,35335,2.39,2492,2118,374,2118,374,80809.25,372612.09,4.61,54.68,2.29,32.43,1329953,1477726,90.0,1329953,1477726,1477726,14.4
Holiday_Campaign_2024,Display_Placement,Display_Creative,Deals.com,2024-09-15,Display,Desktop,Desktop,2598163,61620,2.37,3414,2901,513,2901,513,135516.76,579356.56,4.28,52.16,2.2,39.69,2338346,2598163,90.0,2338346,2598163,2598163,12.4
Holiday_Campaign_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-09-15,Display,Mobile,Mobile,2461744,38158,1.55,2729,2319,410,2319,410,76955.9,453186.13,5.89,31.26,2.02,28.2,2215569,2461744,90.0,2215569,2461744,2461744,13.3
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-09-15,Native,Mobile,Mobile,2319932,43976,1.9,3293,2799,494,2799,494,95759.8,571117.34,5.96,41.28,2.18,29.08,2087938,2319932,90.0,2087938,2319932,2319932,15.4
Black_Friday_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-09-15,Native,Mobile,Mobile,3261048,52466,1.61,4084,3471,613,3471,613,106556.55,665339.21,6.24,32.68,2.03,26.09,2934943,3261048,90.0,2934943,3261048,3261048,15.9
Black_Friday_2024,Display_Placement,Display_Creative,TechReview.com,2024-09-15,Display,Mobile,Mobile,1754425,43679,2.49,4194,3564,630,3564,630,78920.97,617715.09,7.83,44.98,1.81,18.82,1578982,1754425,90.0,1578982,1754425,1754425,11.1
Cyber_Monday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-09-15,Display,Desktop,Desktop,2168484,36736,1.69,3568,3032,536,3032,536,91345.91,641369.14,7.02,42.12,2.49,25.6,1951635,2168484,90.0,1951635,2168484,2168484,14.4
Cyber_Monday_2024,Video_Placement,Video_Creative,TechReview.com,2024-09-15,Video,Desktop,Desktop,1110499,25826,2.33,1535,1304,231,1304,231,51596.33,248842.84,4.82,46.46,2.0,33.61,999449,1110499,90.0,999449,1110499,1110499,13.4
Cyber_Monday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-09-15,Video,Mobile,Mobile,841387,14106,1.68,1127,957,170,957,170,31235.46,182386.92,5.84,37.12,2.21,27.72,757248,841387,90.0,757248,841387,841387,9.9
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-09-15,Display,Desktop,Desktop,2375677,38245,1.61,3242,2755,487,2755,487,68750.65,573853.68,8.35,28.94,1.8,21.21,2138109,2375677,90.0,2138109,2375677,2375677,13.7
Summer_Sale_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-09-15,Native,Desktop,Desktop,3442871,70972,2.06,3795,3225,570,3225,570,167584.87,634324.64,3.79,48.68,2.36,44.16,3098583,3442871,90.0,3098583,3442871,3442871,15.1
Summer_Sale_2024,Display_Placement,Display_Creative,Deals.com,2024-09-15,Display,Desktop,Desktop,1169549,25703,2.2,2505,2129,376,2129,376,53157.48,450954.45,8.48,45.45,2.07,21.22,1052594,1169549,90.0,1052594,1169549,1169549,13.8
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-09-15,Video,Mobile,Mobile,2961418,68487,2.31,6056,5147,909,5147,909,147942.55,1014123.0,6.85,49.96,2.16,24.43,2665276,2961418,90.0,2665276,2961418,2961418,13.7
Back_To_School_2024,Video_Placement,Video_Creative,Deals.com,2024-09-15,Video,Mobile,Mobile,791206,13324,1.68,774,657,117,657,117,27149.58,146255.46,5.39,34.31,2.04,35.08,712085,791206,90.0,712085,791206,791206,13.6
Back_To_School_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-09-15,Display,Mobile,Mobile,3063956,48800,1.59,4147,3524,623,3524,623,94863.75,604166.3,6.37,30.96,1.94,22.88,2757560,3063956,90.0,2757560,3063956,3063956,14.9
Spring_Launch_2024,Video_Placement,Video_Creative,TechReview.com,2024-09-15,Video,Desktop,Desktop,1706678,31105,1.82,2109,1792,317,1792,317,72854.75,371930.84,5.11,42.69,2.34,34.54,1536010,1706678,90.0,1536010,1706678,1706678,10.7
Spring_Launch_2024,Video_Placement,Video_Creative,Deals.com,2024-09-15,Video,Mobile,Mobile,1043655,17581,1.68,1041,884,157,884,157,42356.88,199410.68,4.71,40.59,2.41,40.69,939289,1043655,90.0,939289,1043655,1043655,16.0
Spring_Launch_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-09-15,Video,Desktop,Desktop,2417657,65551,2.71,5848,4970,878,4970,878,162878.95,1097249.7,6.74,67.37,2.48,27.85,2175891,2417657,90.0,2175891,2417657,2417657,12.2
Valentine_Day_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-09-15,Native,Mobile,Mobile,2185738,50515,2.31,4034,3428,606,3428,606,109260.32,728310.64,6.67,49.99,2.16,27.08,1967164,2185738,90.0,1967164,2185738,2185738,14.0
